Room,Cluster,Batch,Department,Exam Day,Student Name,Student ID,Faculty
Room 3,0,22,AI,Wednesday,Matthew Nelson,1728,Charlotte Evans
Room 3,0,22,AI,Wednesday,Grace Robinson,1729,Charlotte Evans
Room 3,0,22,AI,Wednesday,Matthew Nelson,1760,Charlotte Evans
Room 3,0,22,AI,Wednesday,Grace Robinson,1761,Charlotte Evans
Room 3,0,22,AI,Wednesday,Matthew Nelson,1792,Charlotte Evans
Room 3,0,22,AI,Wednesday,Grace Robinson,1793,Charlotte Evans
Room 3,0,22,AI,Wednesday,Matthew Nelson,1851,Charlotte Evans
Room 3,0,22,AI,Wednesday,Grace Robinson,1852,Charlotte Evans
Room 3,0,22,AI,Wednesday,Matthew Nelson,1883,Charlotte Evans
Room 3,0,22,AI,Wednesday,Grace Robinson,1884,Charlotte Evans
Room 3,0,22,AI,Wednesday,Matthew Nelson,1915,Charlotte Evans
Room 3,0,22,AI,Wednesday,Grace Robinson,1916,Charlotte Evans
Room 4,0,22,AI,Wednesday,Matthew Nelson,1974,Alexander Scott
Room 4,0,22,AI,Wednesday,Grace Robinson,1975,Alexander Scott
Room 4,0,22,AI,Wednesday,Matthew Nelson,2006,Alexander Scott
Room 4,0,22,AI,Wednesday,Grace Robinson,2007,Alexander Scott
Room 4,0,22,AI,Wednesday,Matthew Nelson,2038,Alexander Scott
Room 4,0,22,AI,Wednesday,Grace Robinson,2039,Alexander Scott
Room 4,0,22,AI,Wednesday,Matthew Nelson,2097,Alexander Scott
Room 4,0,22,AI,Wednesday,Grace Robinson,2098,Alexander Scott
Room 4,0,22,AI,Wednesday,Matthew Nelson,2129,Alexander Scott
Room 4,0,22,AI,Wednesday,Grace Robinson,2130,Alexander Scott
Room 4,0,22,AI,Wednesday,Matthew Nelson,2161,Alexander Scott
Room 4,0,22,AI,Wednesday,Grace Robinson,2162,Alexander Scott
Room 4,0,22,AI,Wednesday,Matthew Nelson,2220,Alexander Scott
Room 4,0,22,AI,Wednesday,Grace Robinson,2221,Alexander Scott
Room 4,0,22,AI,Wednesday,Matthew Nelson,2252,Alexander Scott
Room 4,0,22,AI,Wednesday,Grace Robinson,2253,Alexander Scott
Room 4,0,22,AI,Wednesday,Matthew Nelson,2284,Alexander Scott
Room 4,0,22,AI,Wednesday,Grace Robinson,2285,Alexander Scott
Room 4,0,22,AI,Wednesday,Matthew Nelson,2343,Alexander Scott
Room 4,0,22,AI,Wednesday,Grace Robinson,2344,Alexander Scott
Room 4,0,22,AI,Wednesday,Matthew Nelson,2375,Alexander Scott
Room 4,0,22,AI,Wednesday,Grace Robinson,2376,Alexander Scott
Room 4,0,22,AI,Wednesday,Matthew Nelson,2407,Alexander Scott
Room 4,0,22,AI,Wednesday,Grace Robinson,2408,Alexander Scott
Room 4,0,22,AI,Wednesday,Matthew Nelson,2466,Alexander Scott
Room 4,0,22,AI,Wednesday,Grace Robinson,2467,Alexander Scott
Room 4,0,22,AI,Wednesday,Matthew Nelson,2498,Alexander Scott
Room 4,0,22,AI,Wednesday,Grace Robinson,2499,Alexander Scott
Room 4,0,22,AI,Wednesday,Matthew Nelson,2530,Alexander Scott
Room 4,0,22,AI,Wednesday,Grace Robinson,2531,Alexander Scott
Room 5,0,22,AI,Wednesday,Matthew Nelson,2589,Sarah Clark
Room 5,0,22,AI,Wednesday,Grace Robinson,2590,Sarah Clark
Room 5,0,22,AI,Wednesday,Matthew Nelson,2621,Sarah Clark
Room 5,0,22,AI,Wednesday,Grace Robinson,2622,Sarah Clark
Room 5,0,22,AI,Wednesday,Matthew Nelson,2653,Sarah Clark
Room 5,0,22,AI,Wednesday,Grace Robinson,2654,Sarah Clark
Room 5,0,22,AI,Wednesday,Matthew Nelson,2712,Sarah Clark
Room 5,0,22,AI,Wednesday,Grace Robinson,2713,Sarah Clark
Room 5,0,22,AI,Wednesday,Matthew Nelson,2744,Sarah Clark
Room 5,0,22,AI,Wednesday,Grace Robinson,2745,Sarah Clark
Room 5,0,22,AI,Wednesday,Matthew Nelson,2776,Sarah Clark
Room 5,0,22,AI,Wednesday,Grace Robinson,2777,Sarah Clark
Room 1,2,19,BBA,Thursday,David Martinez,107,David Martinez
Room 1,2,19,BBA,Thursday,Jessica Thompson,108,David Martinez
Room 1,2,19,BBA,Thursday,David Martinez,139,David Martinez
Room 1,2,19,BBA,Thursday,Jessica Thompson,140,David Martinez
Room 1,2,19,BBA,Thursday,David Martinez,171,David Martinez
Room 1,2,19,BBA,Thursday,Jessica Thompson,172,David Martinez
Room 1,2,19,BBA,Thursday,David Martinez,203,David Martinez
Room 1,2,19,BBA,Thursday,Jessica Thompson,204,David Martinez
Room 1,2,19,BBA,Thursday,David Martinez,230,David Martinez
Room 1,2,19,BBA,Thursday,Jessica Thompson,231,David Martinez
Room 1,2,19,BBA,Thursday,David Martinez,262,David Martinez
Room 1,2,19,BBA,Thursday,Jessica Thompson,263,David Martinez
Room 1,2,19,BBA,Thursday,David Martinez,294,David Martinez
Room 1,2,19,BBA,Thursday,Jessica Thompson,295,David Martinez
Room 1,2,19,BBA,Thursday,David Martinez,326,David Martinez
Room 1,2,19,BBA,Thursday,Jessica Thompson,327,David Martinez
Room 1,2,19,BBA,Thursday,David Martinez,353,David Martinez
Room 1,2,19,BBA,Thursday,Jessica Thompson,354,David Martinez
Room 1,2,19,BBA,Thursday,David Martinez,385,David Martinez
Room 1,2,19,BBA,Thursday,Jessica Thompson,386,David Martinez
Room 1,2,19,BBA,Thursday,David Martinez,417,David Martinez
Room 1,2,19,BBA,Thursday,Jessica Thompson,418,David Martinez
Room 1,2,19,BBA,Thursday,David Martinez,449,David Martinez
Room 1,2,19,BBA,Thursday,Jessica Thompson,450,David Martinez
Room 1,2,19,BBA,Thursday,David Martinez,476,David Martinez
Room 1,2,19,BBA,Thursday,Jessica Thompson,477,David Martinez
Room 1,2,19,BBA,Thursday,David Martinez,508,David Martinez
Room 1,2,19,BBA,Thursday,Jessica Thompson,509,David Martinez
Room 1,2,19,BBA,Thursday,David Martinez,540,David Martinez
Room 1,2,19,BBA,Thursday,Jessica Thompson,541,David Martinez
Room 2,2,19,BBA,Thursday,David Martinez,572,Matthew Perez
Room 2,2,19,BBA,Thursday,Jessica Thompson,573,Matthew Perez
Room 2,2,19,BBA,Thursday,David Martinez,599,Matthew Perez
Room 2,2,19,BBA,Thursday,Jessica Thompson,600,Matthew Perez
Room 2,2,19,BBA,Thursday,David Martinez,631,Matthew Perez
Room 2,2,19,BBA,Thursday,Jessica Thompson,632,Matthew Perez
Room 2,2,19,BBA,Thursday,David Martinez,663,Matthew Perez
Room 2,2,19,BBA,Thursday,Jessica Thompson,664,Matthew Perez
Room 2,2,19,BBA,Thursday,David Martinez,695,Matthew Perez
Room 2,2,19,BBA,Thursday,Jessica Thompson,696,Matthew Perez
Room 2,2,19,BBA,Thursday,David Martinez,722,Matthew Perez
Room 2,2,19,BBA,Thursday,Jessica Thompson,723,Matthew Perez
Room 2,2,19,BBA,Thursday,David Martinez,754,Matthew Perez
Room 2,2,19,BBA,Thursday,Jessica Thompson,755,Matthew Perez
Room 2,2,19,BBA,Thursday,David Martinez,786,Matthew Perez
Room 2,2,19,BBA,Thursday,Jessica Thompson,787,Matthew Perez
Room 2,2,19,BBA,Thursday,David Martinez,818,Matthew Perez
Room 2,2,19,BBA,Thursday,Jessica Thompson,819,Matthew Perez
Room 2,2,19,BBA,Thursday,David Martinez,845,Matthew Perez
Room 2,2,19,BBA,Thursday,Jessica Thompson,846,Matthew Perez
Room 2,2,19,BBA,Thursday,David Martinez,877,Matthew Perez
Room 2,2,19,BBA,Thursday,Jessica Thompson,878,Matthew Perez
Room 2,2,19,BBA,Thursday,David Martinez,909,Matthew Perez
Room 2,2,19,BBA,Thursday,Jessica Thompson,910,Matthew Perez
Room 2,2,19,BBA,Thursday,David Martinez,941,Matthew Perez
Room 2,2,19,BBA,Thursday,Jessica Thompson,942,Matthew Perez
Room 2,2,19,BBA,Thursday,David Martinez,968,Matthew Perez
Room 2,2,19,BBA,Thursday,Jessica Thompson,969,Matthew Perez
Room 2,2,19,BBA,Thursday,David Martinez,1000,Matthew Perez
Room 2,2,19,BBA,Thursday,Jessica Thompson,1001,Matthew Perez
Room 3,2,19,BBA,Thursday,David Martinez,1032,Isabella Green
Room 3,2,19,BBA,Thursday,Jessica Thompson,1033,Isabella Green
Room 3,2,19,BBA,Thursday,David Martinez,1064,Isabella Green
Room 3,2,19,BBA,Thursday,Jessica Thompson,1065,Isabella Green
Room 3,2,19,BBA,Thursday,David Martinez,1091,Isabella Green
Room 3,2,19,BBA,Thursday,Jessica Thompson,1092,Isabella Green
Room 3,2,19,BBA,Thursday,David Martinez,1123,Isabella Green
Room 3,2,19,BBA,Thursday,Jessica Thompson,1124,Isabella Green
Room 3,2,19,BBA,Thursday,David Martinez,1155,Isabella Green
Room 3,2,19,BBA,Thursday,Jessica Thompson,1156,Isabella Green
Room 3,2,19,BBA,Thursday,David Martinez,1187,Isabella Green
Room 3,2,19,BBA,Thursday,Jessica Thompson,1188,Isabella Green
Room 3,2,19,BBA,Thursday,David Martinez,1214,Isabella Green
Room 3,2,19,BBA,Thursday,Jessica Thompson,1215,Isabella Green
Room 3,2,19,BBA,Thursday,David Martinez,1246,Isabella Green
Room 3,2,19,BBA,Thursday,Jessica Thompson,1247,Isabella Green
Room 3,2,19,BBA,Thursday,David Martinez,1278,Isabella Green
Room 3,2,19,BBA,Thursday,Jessica Thompson,1279,Isabella Green
Room 3,2,19,BBA,Thursday,David Martinez,1310,Isabella Green
Room 3,2,19,BBA,Thursday,Jessica Thompson,1311,Isabella Green
Room 3,2,19,BBA,Thursday,David Martinez,1337,Isabella Green
Room 3,2,19,BBA,Thursday,Jessica Thompson,1338,Isabella Green
Room 3,2,19,BBA,Thursday,David Martinez,1369,Isabella Green
Room 3,2,19,BBA,Thursday,Jessica Thompson,1370,Isabella Green
Room 3,2,19,BBA,Thursday,David Martinez,1401,Isabella Green
Room 3,2,19,BBA,Thursday,Jessica Thompson,1402,Isabella Green
Room 3,2,19,BBA,Thursday,David Martinez,1433,Isabella Green
Room 3,2,19,BBA,Thursday,Jessica Thompson,1434,Isabella Green
Room 3,2,19,BBA,Thursday,David Martinez,1460,Isabella Green
Room 3,2,19,BBA,Thursday,Jessica Thompson,1461,Isabella Green
Room 4,2,19,BBA,Thursday,David Martinez,1492,Isabella Green
Room 4,2,19,BBA,Thursday,Jessica Thompson,1493,Isabella Green
Room 4,2,19,BBA,Thursday,David Martinez,1524,Isabella Green
Room 4,2,19,BBA,Thursday,Jessica Thompson,1525,Isabella Green
Room 4,2,19,BBA,Thursday,David Martinez,1556,Isabella Green
Room 4,2,19,BBA,Thursday,Jessica Thompson,1557,Isabella Green
Room 4,2,19,BBA,Thursday,David Martinez,1583,Isabella Green
Room 4,2,19,BBA,Thursday,Jessica Thompson,1584,Isabella Green
Room 4,2,19,BBA,Thursday,David Martinez,1615,Isabella Green
Room 4,2,19,BBA,Thursday,Jessica Thompson,1616,Isabella Green
Room 4,2,19,BBA,Thursday,David Martinez,1647,Isabella Green
Room 4,2,19,BBA,Thursday,Jessica Thompson,1648,Isabella Green
Room 4,2,19,BBA,Thursday,David Martinez,1679,Isabella Green
Room 4,2,19,BBA,Thursday,Jessica Thompson,1680,Isabella Green
Room 4,2,19,BBA,Thursday,David Martinez,1706,Isabella Green
Room 4,2,19,BBA,Thursday,Jessica Thompson,1707,Isabella Green
Room 4,2,19,BBA,Thursday,David Martinez,1738,Isabella Green
Room 4,2,19,BBA,Thursday,Jessica Thompson,1739,Isabella Green
Room 4,2,19,BBA,Thursday,David Martinez,1770,Isabella Green
Room 4,2,19,BBA,Thursday,Jessica Thompson,1771,Isabella Green
Room 4,2,19,BBA,Thursday,David Martinez,1802,Isabella Green
Room 4,2,19,BBA,Thursday,Jessica Thompson,1803,Isabella Green
Room 4,2,19,BBA,Thursday,David Martinez,1829,Isabella Green
Room 4,2,19,BBA,Thursday,Jessica Thompson,1830,Isabella Green
Room 4,2,19,BBA,Thursday,David Martinez,1861,Isabella Green
Room 4,2,19,BBA,Thursday,Jessica Thompson,1862,Isabella Green
Room 4,2,19,BBA,Thursday,David Martinez,1893,Isabella Green
Room 4,2,19,BBA,Thursday,Jessica Thompson,1894,Isabella Green
Room 4,2,19,BBA,Thursday,David Martinez,1925,Isabella Green
Room 4,2,19,BBA,Thursday,Jessica Thompson,1926,Isabella Green
Room 5,2,19,BBA,Thursday,David Martinez,1952,Isabella Green
Room 5,2,19,BBA,Thursday,Jessica Thompson,1953,Isabella Green
Room 5,2,19,BBA,Thursday,David Martinez,1984,Isabella Green
Room 5,2,19,BBA,Thursday,Jessica Thompson,1985,Isabella Green
Room 5,2,19,BBA,Thursday,David Martinez,2016,Isabella Green
Room 5,2,19,BBA,Thursday,Jessica Thompson,2017,Isabella Green
Room 5,2,19,BBA,Thursday,David Martinez,2048,Isabella Green
Room 5,2,19,BBA,Thursday,Jessica Thompson,2049,Isabella Green
Room 5,2,19,BBA,Thursday,David Martinez,2075,Isabella Green
Room 5,2,19,BBA,Thursday,Jessica Thompson,2076,Isabella Green
Room 5,2,19,BBA,Thursday,David Martinez,2107,Isabella Green
Room 5,2,19,BBA,Thursday,Jessica Thompson,2108,Isabella Green
Room 5,2,19,BBA,Thursday,David Martinez,2139,Isabella Green
Room 5,2,19,BBA,Thursday,Jessica Thompson,2140,Isabella Green
Room 5,2,19,BBA,Thursday,David Martinez,2171,Isabella Green
Room 5,2,19,BBA,Thursday,Jessica Thompson,2172,Isabella Green
Room 5,2,19,BBA,Thursday,David Martinez,2198,Isabella Green
Room 5,2,19,BBA,Thursday,Jessica Thompson,2199,Isabella Green
Room 5,2,19,BBA,Thursday,David Martinez,2230,Isabella Green
Room 5,2,19,BBA,Thursday,Jessica Thompson,2231,Isabella Green
Room 5,2,19,BBA,Thursday,David Martinez,2262,Isabella Green
Room 5,2,19,BBA,Thursday,Jessica Thompson,2263,Isabella Green
Room 5,2,19,BBA,Thursday,David Martinez,2294,Isabella Green
Room 5,2,19,BBA,Thursday,Jessica Thompson,2295,Isabella Green
Room 5,2,19,BBA,Thursday,David Martinez,2321,Isabella Green
Room 5,2,19,BBA,Thursday,Jessica Thompson,2322,Isabella Green
Room 5,2,19,BBA,Thursday,David Martinez,2353,Isabella Green
Room 5,2,19,BBA,Thursday,Jessica Thompson,2354,Isabella Green
Room 5,2,19,BBA,Thursday,David Martinez,2385,Isabella Green
Room 5,2,19,BBA,Thursday,Jessica Thompson,2386,Isabella Green
Room 6,2,19,BBA,Thursday,David Martinez,2417,Daniel Turner
Room 6,2,19,BBA,Thursday,Jessica Thompson,2418,Daniel Turner
Room 6,2,19,BBA,Thursday,David Martinez,2444,Daniel Turner
Room 6,2,19,BBA,Thursday,Jessica Thompson,2445,Daniel Turner
Room 6,2,19,BBA,Thursday,David Martinez,2476,Daniel Turner
Room 6,2,19,BBA,Thursday,Jessica Thompson,2477,Daniel Turner
Room 6,2,19,BBA,Thursday,David Martinez,2508,Daniel Turner
Room 6,2,19,BBA,Thursday,Jessica Thompson,2509,Daniel Turner
Room 6,2,19,BBA,Thursday,David Martinez,2540,Daniel Turner
Room 6,2,19,BBA,Thursday,Jessica Thompson,2541,Daniel Turner
Room 6,2,19,BBA,Thursday,David Martinez,2567,Daniel Turner
Room 6,2,19,BBA,Thursday,Jessica Thompson,2568,Daniel Turner
Room 6,2,19,BBA,Thursday,David Martinez,2599,Daniel Turner
Room 6,2,19,BBA,Thursday,Jessica Thompson,2600,Daniel Turner
Room 6,2,19,BBA,Thursday,David Martinez,2631,Daniel Turner
Room 6,2,19,BBA,Thursday,Jessica Thompson,2632,Daniel Turner
Room 6,2,19,BBA,Thursday,David Martinez,2663,Daniel Turner
Room 6,2,19,BBA,Thursday,Jessica Thompson,2664,Daniel Turner
Room 6,2,19,BBA,Thursday,David Martinez,2690,Daniel Turner
Room 6,2,19,BBA,Thursday,Jessica Thompson,2691,Daniel Turner
Room 6,2,19,BBA,Thursday,David Martinez,2722,Daniel Turner
Room 6,2,19,BBA,Thursday,Jessica Thompson,2723,Daniel Turner
Room 6,2,19,BBA,Thursday,David Martinez,2754,Daniel Turner
Room 6,2,19,BBA,Thursday,Jessica Thompson,2755,Daniel Turner
Room 6,2,19,BBA,Thursday,David Martinez,2786,Daniel Turner
Room 6,2,19,BBA,Thursday,Jessica Thompson,2787,Daniel Turner
Room 1,3,20,BBA,Thursday,Matthew Perez,115,Isabella Green
Room 1,3,20,BBA,Thursday,Isabella Green,116,Isabella Green
Room 1,3,20,BBA,Thursday,Matthew Perez,147,Isabella Green
Room 1,3,20,BBA,Thursday,Isabella Green,148,Isabella Green
Room 1,3,20,BBA,Thursday,Matthew Perez,179,Isabella Green
Room 1,3,20,BBA,Thursday,Isabella Green,180,Isabella Green
Room 1,3,20,BBA,Thursday,Matthew Perez,211,Isabella Green
Room 1,3,20,BBA,Thursday,Isabella Green,212,Isabella Green
Room 1,3,20,BBA,Thursday,Matthew Perez,238,Isabella Green
Room 1,3,20,BBA,Thursday,Isabella Green,239,Isabella Green
Room 1,3,20,BBA,Thursday,Matthew Perez,270,Isabella Green
Room 1,3,20,BBA,Thursday,Isabella Green,271,Isabella Green
Room 1,3,20,BBA,Thursday,Matthew Perez,302,Isabella Green
Room 1,3,20,BBA,Thursday,Isabella Green,303,Isabella Green
Room 1,3,20,BBA,Thursday,Matthew Perez,334,Isabella Green
Room 1,3,20,BBA,Thursday,Isabella Green,335,Isabella Green
Room 1,3,20,BBA,Thursday,Matthew Perez,361,Isabella Green
Room 1,3,20,BBA,Thursday,Isabella Green,362,Isabella Green
Room 1,3,20,BBA,Thursday,Matthew Perez,393,Isabella Green
Room 1,3,20,BBA,Thursday,Isabella Green,394,Isabella Green
Room 1,3,20,BBA,Thursday,Matthew Perez,425,Isabella Green
Room 1,3,20,BBA,Thursday,Isabella Green,426,Isabella Green
Room 1,3,20,BBA,Thursday,Matthew Perez,457,Isabella Green
Room 1,3,20,BBA,Thursday,Isabella Green,458,Isabella Green
Room 1,3,20,BBA,Thursday,Matthew Perez,484,Isabella Green
Room 1,3,20,BBA,Thursday,Isabella Green,485,Isabella Green
Room 1,3,20,BBA,Thursday,Matthew Perez,516,Isabella Green
Room 1,3,20,BBA,Thursday,Isabella Green,517,Isabella Green
Room 1,3,20,BBA,Thursday,Matthew Perez,548,Isabella Green
Room 1,3,20,BBA,Thursday,Isabella Green,549,Isabella Green
Room 2,3,20,BBA,Thursday,Matthew Perez,580,Daniel Turner
Room 2,3,20,BBA,Thursday,Isabella Green,581,Daniel Turner
Room 2,3,20,BBA,Thursday,Matthew Perez,607,Daniel Turner
Room 2,3,20,BBA,Thursday,Isabella Green,608,Daniel Turner
Room 2,3,20,BBA,Thursday,Matthew Perez,639,Daniel Turner
Room 2,3,20,BBA,Thursday,Isabella Green,640,Daniel Turner
Room 2,3,20,BBA,Thursday,Matthew Perez,671,Daniel Turner
Room 2,3,20,BBA,Thursday,Isabella Green,672,Daniel Turner
Room 2,3,20,BBA,Thursday,Matthew Perez,703,Daniel Turner
Room 2,3,20,BBA,Thursday,Isabella Green,704,Daniel Turner
Room 2,3,20,BBA,Thursday,Matthew Perez,730,Daniel Turner
Room 2,3,20,BBA,Thursday,Isabella Green,731,Daniel Turner
Room 2,3,20,BBA,Thursday,Matthew Perez,762,Daniel Turner
Room 2,3,20,BBA,Thursday,Isabella Green,763,Daniel Turner
Room 2,3,20,BBA,Thursday,Matthew Perez,794,Daniel Turner
Room 2,3,20,BBA,Thursday,Isabella Green,795,Daniel Turner
Room 2,3,20,BBA,Thursday,Matthew Perez,826,Daniel Turner
Room 2,3,20,BBA,Thursday,Isabella Green,827,Daniel Turner
Room 2,3,20,BBA,Thursday,Matthew Perez,853,Daniel Turner
Room 2,3,20,BBA,Thursday,Isabella Green,854,Daniel Turner
Room 2,3,20,BBA,Thursday,Matthew Perez,885,Daniel Turner
Room 2,3,20,BBA,Thursday,Isabella Green,886,Daniel Turner
Room 2,3,20,BBA,Thursday,Matthew Perez,917,Daniel Turner
Room 2,3,20,BBA,Thursday,Isabella Green,918,Daniel Turner
Room 2,3,20,BBA,Thursday,Matthew Perez,949,Daniel Turner
Room 2,3,20,BBA,Thursday,Isabella Green,950,Daniel Turner
Room 2,3,20,BBA,Thursday,Matthew Perez,976,Daniel Turner
Room 2,3,20,BBA,Thursday,Isabella Green,977,Daniel Turner
Room 2,3,20,BBA,Thursday,Matthew Perez,1008,Daniel Turner
Room 2,3,20,BBA,Thursday,Isabella Green,1009,Daniel Turner
Room 3,3,20,BBA,Thursday,Matthew Perez,1040,David Martinez
Room 3,3,20,BBA,Thursday,Isabella Green,1041,David Martinez
Room 3,3,20,BBA,Thursday,Matthew Perez,1072,David Martinez
Room 3,3,20,BBA,Thursday,Isabella Green,1073,David Martinez
Room 3,3,20,BBA,Thursday,Matthew Perez,1099,David Martinez
Room 3,3,20,BBA,Thursday,Isabella Green,1100,David Martinez
Room 3,3,20,BBA,Thursday,Matthew Perez,1131,David Martinez
Room 3,3,20,BBA,Thursday,Isabella Green,1132,David Martinez
Room 3,3,20,BBA,Thursday,Matthew Perez,1163,David Martinez
Room 3,3,20,BBA,Thursday,Isabella Green,1164,David Martinez
Room 3,3,20,BBA,Thursday,Matthew Perez,1195,David Martinez
Room 3,3,20,BBA,Thursday,Isabella Green,1196,David Martinez
Room 3,3,20,BBA,Thursday,Matthew Perez,1222,David Martinez
Room 3,3,20,BBA,Thursday,Isabella Green,1223,David Martinez
Room 3,3,20,BBA,Thursday,Matthew Perez,1254,David Martinez
Room 3,3,20,BBA,Thursday,Isabella Green,1255,David Martinez
Room 3,3,20,BBA,Thursday,Matthew Perez,1286,David Martinez
Room 3,3,20,BBA,Thursday,Isabella Green,1287,David Martinez
Room 3,3,20,BBA,Thursday,Matthew Perez,1318,David Martinez
Room 3,3,20,BBA,Thursday,Isabella Green,1319,David Martinez
Room 3,3,20,BBA,Thursday,Matthew Perez,1345,David Martinez
Room 3,3,20,BBA,Thursday,Isabella Green,1346,David Martinez
Room 3,3,20,BBA,Thursday,Matthew Perez,1377,David Martinez
Room 3,3,20,BBA,Thursday,Isabella Green,1378,David Martinez
Room 3,3,20,BBA,Thursday,Matthew Perez,1409,David Martinez
Room 3,3,20,BBA,Thursday,Isabella Green,1410,David Martinez
Room 3,3,20,BBA,Thursday,Matthew Perez,1441,David Martinez
Room 3,3,20,BBA,Thursday,Isabella Green,1442,David Martinez
Room 3,3,20,BBA,Thursday,Matthew Perez,1468,David Martinez
Room 3,3,20,BBA,Thursday,Isabella Green,1469,David Martinez
Room 4,3,20,BBA,Thursday,Matthew Perez,1500,David Martinez
Room 4,3,20,BBA,Thursday,Isabella Green,1501,David Martinez
Room 4,3,20,BBA,Thursday,Matthew Perez,1532,David Martinez
Room 4,3,20,BBA,Thursday,Isabella Green,1533,David Martinez
Room 4,3,20,BBA,Thursday,Matthew Perez,1564,David Martinez
Room 4,3,20,BBA,Thursday,Isabella Green,1565,David Martinez
Room 4,3,20,BBA,Thursday,Matthew Perez,1591,David Martinez
Room 4,3,20,BBA,Thursday,Isabella Green,1592,David Martinez
Room 4,3,20,BBA,Thursday,Matthew Perez,1623,David Martinez
Room 4,3,20,BBA,Thursday,Isabella Green,1624,David Martinez
Room 4,3,20,BBA,Thursday,Matthew Perez,1655,David Martinez
Room 4,3,20,BBA,Thursday,Isabella Green,1656,David Martinez
Room 4,3,20,BBA,Thursday,Matthew Perez,1687,David Martinez
Room 4,3,20,BBA,Thursday,Isabella Green,1688,David Martinez
Room 4,3,20,BBA,Thursday,Matthew Perez,1714,David Martinez
Room 4,3,20,BBA,Thursday,Isabella Green,1715,David Martinez
Room 4,3,20,BBA,Thursday,Matthew Perez,1746,David Martinez
Room 4,3,20,BBA,Thursday,Isabella Green,1747,David Martinez
Room 4,3,20,BBA,Thursday,Matthew Perez,1778,David Martinez
Room 4,3,20,BBA,Thursday,Isabella Green,1779,David Martinez
Room 4,3,20,BBA,Thursday,Matthew Perez,1810,David Martinez
Room 4,3,20,BBA,Thursday,Isabella Green,1811,David Martinez
Room 4,3,20,BBA,Thursday,Matthew Perez,1837,David Martinez
Room 4,3,20,BBA,Thursday,Isabella Green,1838,David Martinez
Room 4,3,20,BBA,Thursday,Matthew Perez,1869,David Martinez
Room 4,3,20,BBA,Thursday,Isabella Green,1870,David Martinez
Room 4,3,20,BBA,Thursday,Matthew Perez,1901,David Martinez
Room 4,3,20,BBA,Thursday,Isabella Green,1902,David Martinez
Room 4,3,20,BBA,Thursday,Matthew Perez,1933,David Martinez
Room 4,3,20,BBA,Thursday,Isabella Green,1934,David Martinez
Room 5,3,20,BBA,Thursday,Matthew Perez,1960,Isabella Green
Room 5,3,20,BBA,Thursday,Isabella Green,1961,Isabella Green
Room 5,3,20,BBA,Thursday,Matthew Perez,1992,Isabella Green
Room 5,3,20,BBA,Thursday,Isabella Green,1993,Isabella Green
Room 5,3,20,BBA,Thursday,Matthew Perez,2024,Isabella Green
Room 5,3,20,BBA,Thursday,Isabella Green,2025,Isabella Green
Room 5,3,20,BBA,Thursday,Matthew Perez,2056,Isabella Green
Room 5,3,20,BBA,Thursday,Isabella Green,2057,Isabella Green
Room 5,3,20,BBA,Thursday,Matthew Perez,2083,Isabella Green
Room 5,3,20,BBA,Thursday,Isabella Green,2084,Isabella Green
Room 5,3,20,BBA,Thursday,Matthew Perez,2115,Isabella Green
Room 5,3,20,BBA,Thursday,Isabella Green,2116,Isabella Green
Room 5,3,20,BBA,Thursday,Matthew Perez,2147,Isabella Green
Room 5,3,20,BBA,Thursday,Isabella Green,2148,Isabella Green
Room 5,3,20,BBA,Thursday,Matthew Perez,2179,Isabella Green
Room 5,3,20,BBA,Thursday,Isabella Green,2180,Isabella Green
Room 5,3,20,BBA,Thursday,Matthew Perez,2206,Isabella Green
Room 5,3,20,BBA,Thursday,Isabella Green,2207,Isabella Green
Room 5,3,20,BBA,Thursday,Matthew Perez,2238,Isabella Green
Room 5,3,20,BBA,Thursday,Isabella Green,2239,Isabella Green
Room 5,3,20,BBA,Thursday,Matthew Perez,2270,Isabella Green
Room 5,3,20,BBA,Thursday,Isabella Green,2271,Isabella Green
Room 5,3,20,BBA,Thursday,Matthew Perez,2302,Isabella Green
Room 5,3,20,BBA,Thursday,Isabella Green,2303,Isabella Green
Room 5,3,20,BBA,Thursday,Matthew Perez,2329,Isabella Green
Room 5,3,20,BBA,Thursday,Isabella Green,2330,Isabella Green
Room 5,3,20,BBA,Thursday,Matthew Perez,2361,Isabella Green
Room 5,3,20,BBA,Thursday,Isabella Green,2362,Isabella Green
Room 5,3,20,BBA,Thursday,Matthew Perez,2393,Isabella Green
Room 5,3,20,BBA,Thursday,Isabella Green,2394,Isabella Green
Room 6,3,20,BBA,Thursday,Matthew Perez,2425,Isabella Green
Room 6,3,20,BBA,Thursday,Isabella Green,2426,Isabella Green
Room 6,3,20,BBA,Thursday,Matthew Perez,2452,Isabella Green
Room 6,3,20,BBA,Thursday,Isabella Green,2453,Isabella Green
Room 6,3,20,BBA,Thursday,Matthew Perez,2484,Isabella Green
Room 6,3,20,BBA,Thursday,Isabella Green,2485,Isabella Green
Room 6,3,20,BBA,Thursday,Matthew Perez,2516,Isabella Green
Room 6,3,20,BBA,Thursday,Isabella Green,2517,Isabella Green
Room 6,3,20,BBA,Thursday,Matthew Perez,2548,Isabella Green
Room 6,3,20,BBA,Thursday,Isabella Green,2549,Isabella Green
Room 6,3,20,BBA,Thursday,Matthew Perez,2575,Isabella Green
Room 6,3,20,BBA,Thursday,Isabella Green,2576,Isabella Green
Room 6,3,20,BBA,Thursday,Matthew Perez,2607,Isabella Green
